FloatShares,Ticker,Price,52 week high,52 week low,avg Daily Volume,50 day Moving Average,200 day moving average,price/eps estimate this year,price/eps estimate next year,Short Ratio
   417987000,CAG_nyse,31.77,25.51,37.28,3478200,34.9649,35.0376,13.46,11.99,2.50
   101717000,CXO_nyse,103.78,76.81,105.64,1040930,95.7783,89.5127,27.67,21.80,3.40
    21840000,CCM_nyse,5.30,3.34,5.45,26347,4.674,4.3114,12.33,10.19,1.00
  1221343000,COP_nyse,68.78,53.95,69.42,5662940,66.8703,62.4774,11.90,11.13,4.30
   225818000,CNX_nyse,34.56,26.25,37.39,2254290,32.0654,32.1069,88.62,23.04,5.10
   292199000,ED_nyse,54.63,53.63,64.03,1855610,57.5131,59.1203,14.61,14.30,4.40
     8033000,CGX_nyse,55.09,25.35,59.45,46233,55.5254,45.9951,15.39,13.67,7.10
   156708000,STZ_nyse,58.04,28.37,58.71,1667330,54.784,50.8098,20.51,16.40,3.10
N/A,STZ.B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,CEG-A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    41139000,CLR_nyse,101.16,66.07,103.78,1008650,95.1583,87.8783,18.70,14.11,3.80
   101904000,CVG_nyse,18.10,14.68,19.91,420891,18.6663,17.8111,16.92,15.34,14.30
    56039000,CNW_nyse,43.16,25.97,46.52,643250,43.1826,38.4939,21.58,15.30,2.30
    49233000,COO_nyse,132.03,88.80,135.41,255364,130.476,117.377,21.12,18.97,7.70
    56964000,CTB_nyse,33.06,18.38,34.79,1350690,32.7351,28.8719,14.07,11.32,3.00
    33336000,CPA_nyse,135.95,80.56,148.09,266184,136.633,128.404,13.99,11.58,0.90
    44908000,CLB_nyse,164.24,94.72,165.85,237895,152.804,145.043,31.65,27.28,6.70
    89330000,CLGX_nyse,26.17,21.40,29.05,912697,27.2377,26.1249,14.54,14.62,1.30
           0,CORR_nyse,7.23,5.60,9.33,62597,7.3491,7.3684,34.43,34.43,2.50
    20107000,COR_nyse,32.40,20.50,38.57,163233,32.9986,33.7076,17.80,15.14,8.60
N/A,COR-A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
  1454021000,GLW_nyse,14.49,10.71,16.43,10173300,14.796,14.3546,11.41,10.28,3.30
    75598000,BCA_nyse,16.04,13.37,22.80,45159,15.1489,17.9988,33.42,26.30,787.60
N/A,GYA_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
           0,GYC_nyse,20.0899,19.80,25.00,1881,21.564,22.9949,N/A,N/A,N/A
    84820000,OFC_nyse,23.48,22.40,29.95,592981,24.0789,26.4841,52.18,25.80,3.90
N/A,OFC-H_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,OFC-L_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
   114429000,CXW_nyse,34.15,30.84,41.40,1361400,33.4537,35.5411,17.34,18.07,2.00
   134791000,CZZ_nyse,14.67,13.20,21.55,1081760,14.4994,17.7614,N/A,N/A,0.70
    26349000,CMRE_nyse,17.35,12.18,18.66,124283,17.4691,16.8144,11.49,8.68,2.20
    85627000,COT_nyse,8.02,7.24,11.25,413741,8.1994,8.8498,19.56,12.73,2.30
     5056000,CCSC_nyse,7.20,5.95,8.90,39230,6.7571,6.6283,N/A,N/A,4.40
N/A,CFC-A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,CFC-B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
   114143000,CUZ_nyse,10.14,7.67,11.28,2169250,10.1371,10.3523,19.88,16.62,0.90
N/A,CUZ-A.CL_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,CUZ-B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    55230000,CVD_nyse,85.35,46.15,85.81,292219,82.7994,76.6018,27.01,22.70,7.70
   112334000,CVA_nyse,21.61,16.90,21.80,813472,21.0891,20.3042,49.11,37.91,15.90
   456906000,COV_nyse,61.40,47.305,64.10,2519680,61.5277,58.9746,16.55,15.20,2.10
    19678000,CPF_nyse,17.15,13.70,19.21,99722,17.668,17.2282,15.04,22.87,5.20
   277414000,CPL_nyse,17.06,16.01,23.76,412809,17.5011,19.7076,26.66,21.06,2.90
N/A,ZY-A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    48712000,CR_nyse,59.95,39.47,64.68,283792,60.096,58.1592,14.24,12.92,0.90
N/A,CRD.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,CRD.B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    66818000,BAP_nyse,125.88,111.05,167.63,443061,124.397,138.477,14.34,10.83,1.70
  1493376000,CS_nyse,30.87,20.5371,31.46,1034900,30.1297,28.3644,10.79,8.19,3.70
    26185000,CMLP_nyse,25.13,19.90,28.37,132822,26.0354,25.2776,62.82,31.41,5.40
N/A,CXS_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
   726517000,CRH_nyse,23.36,17.29,23.80,260411,22.1494,21.4832,N/A,N/A,2.70
           0,CRT_nyse,28.28,23.60,34.34,15355,28.3889,28.1621,N/A,N/A,0.70
   288073000,CCI_nyse,70.83,63.39,81.16,2331920,69.774,72.2557,126.48,59.52,2.10
   135604000,CCK_nyse,43.58,35.84,45.40,844569,44.2969,42.3839,13.17,11.68,1.30
    24835000,CRY_nyse,6.32,5.52,7.80,81502,6.6226,6.3405,24.31,16.21,4.50
     8883000,CSS_nyse,23.50,18.79,31.50,26920,24.564,26.1299,N/A,N/A,3.40
    55851000,CST_nyse,29.79,27.01,35.00,804438,31.374,31.3796,13.86,13.48,14.60
  1014364000,CSX_nyse,25.79,18.88,26.68,6841000,25.2917,24.5664,14.33,12.96,2.30
    32325000,CTS_nyse,15.09,7.70,15.22,105830,14.3354,12.282,18.86,14.10,5.20
   131118000,CUBE_nyse,17.08,12.52,18.01,1000920,16.9406,16.4146,19.19,17.43,5.50
N/A,CUBE-A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    17657000,CUB_nyse,52.00,40.61,53.48,88033,51.2669,47.4241,18.18,16.40,7.50
    52334000,CFR_nyse,69.59,53.37,76.36,419589,71.878,65.9622,18.41,17.14,15.00
N/A,CFR-A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
     8319000,CFI_nyse,18.63,11.61,19.60,29608,18.9637,17.4299,12.02,11.16,5.10
   185319000,CMI_nyse,133.05,85.88,134.29,1605110,124.766,116.83,16.31,13.67,2.40
    46348000,CW_nyse,46.38,28.95,46.83,184178,42.7543,37.3405,16.45,14.14,4.70
           0,CSI_nyse,17.451,17.29,20.84,32317,17.6209,19.0688,N/A,N/A,N/A
    15572000,CVI_nyse,40.13,34.52,72.32,599125,43.8706,51.1774,8.74,11.50,4.40
    33748000,UAN_nyse,19.20,17.95,30.00,286869,19.5883,23.2465,12.31,14.01,0.80
    40440000,CVRR_nyse,25.81,24.50,35.98,564292,27.1011,29.8989,4.91,6.70,3.00
  1222975000,CVS_nyse,59.51,44.33,62.36,4445090,59.4003,57.8394,15.03,13.34,2.20
   171292000,CYS_nyse,7.94,6.74,14.88,3439600,7.7643,10.1571,N/A,N/A,4.60
N/A,CYS-A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,CYS-B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    31494000,CYT_nyse,77.95,63.05,80.69,505639,77.4611,75.0154,16.17,12.67,1.60
   282715000,DHI_nyse,19.36,17.52,27.75,8060000,18.9057,22.4513,15.01,11.95,4.90
   146094000,DAN_nyse,21.97,12.13,22.79,2040920,21.8114,19.0913,11.56,9.94,6.80
   641091000,DHR_nyse,69.45,50.63,69.78,2576530,67.0669,63.6717,20.43,18.28,2.70
    33000000,DAC_nyse,4.40,2.44,4.86,24577,4.5777,4.2001,8.98,5.87,1.30
     2493000,DQ_nyse,12.72,3.40,16.70,60484,9.9097,8.1856,N/A,N/A,1.20
   129224000,DRI_nyse,48.21,44.11,57.93,1424920,48.0869,50.061,16.12,14.74,7.40
   115657000,DAR_nyse,20.85,15.09,22.20,696777,20.3651,19.0073,18.13,14.79,3.40
   204937000,DVA_nyse,56.00,48.80,65.665,1740260,56.326,59.9473,14.81,14.74,4.80
    52840000,DPM_nyse,48.00,37.78,58.50,404841,49.4534,49.1281,21.43,19.35,1.70
   290102000,DCT_nyse,7.09,5.98,8.45,4846930,7.1146,7.4246,16.11,15.41,1.00
   256876000,DDR_nyse,15.63,14.79,19.54,3307420,16.1751,17.3021,14.34,13.02,18.10
N/A,DDR-H_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,DDR-J_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,DDR-K_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    91276000,DF_nyse,19.20,12.75,22.96,1704610,20.1797,18.6833,19.01,14.55,2.50
   354875000,DE_nyse,83.19,79.50,95.60,3328220,83.2591,85.6379,9.41,10.40,4.40
           0,DEX_nyse,11.70,10.15,12.97,56062,11.6823,12.0361,N/A,N/A,N/A
           0,DDF_nyse,8.87,7.25,9.52,25172,8.9246,8.9839,N/A,N/A,N/A
     8565000,DKL_nyse,30.38,20.52,35.96,48578,30.2597,31.3341,15.34,13.75,3.70
    40372000,DK_nyse,22.08,21.95,41.47,776095,27.0046,32.8806,8.33,8.59,3.30
   288994000,DLPH_nyse,56.56,30.00,58.26,1771320,55.6352,49.3279,12.91,11.24,2.80
   843914000,DAL_nyse,22.17,8.89,23.13,15187600,20.6229,18.2296,7.95,7.46,1.20
    11135000,DEL_nyse,61.07,57.29,73.97,23705,61.9606,64.6692,N/A,N/A,11.00
    49691000,DLX_nyse,40.07,28.33,43.49,330588,41.3397,39.1352,10.71,10.22,12.40
    40703000,DMD_nyse,6.48,5.79,11.50,662148,6.5574,7.7137,21.60,19.06,7.70
    23758000,DWRE_nyse,43.77,23.90,49.11,332702,44.9117,35.0257,N/A,N/A,4.60
   362634000,DNR_nyse,18.01,14.24,19.65,4583180,17.4826,17.867,12.59,13.96,2.80
    46219000,HXM_nyse,2.32,1.21,14.96,1385890,1.9509,5.2301,0.61,2.37,4.40
           0,DKT_nyse,27.48,26.33,29.59,110655,27.4871,28.1993,N/A,N/A,N/A
  1016684000,DB_nyse,46.51,38.18,53.12,1065070,45.1634,44.3908,8.93,7.31,5.50
           0,DTK_nyse,25.96,25.77,28.50,135580,26.3851,27.1401,N/A,N/A,N/A
           0,DTT_nyse,24.67,24.08,25.85,96770,24.7751,25.1839,N/A,N/A,N/A
           0,DUA_nyse,24.1899,23.73,25.54,62631,24.3777,24.9773,N/A,N/A,N/A
           0,DXB_nyse,24.40,23.34,27.40,68639,24.6774,25.8633,N/A,N/A,N/A
           0,DCE_nyse,25.20,24.76,26.10,45717,25.4134,25.5861,N/A,N/A,N/A
   380616000,DVN_nyse,58.90,50.81,63.72,2798670,57.2597,56.1288,14.19,10.93,2.30
    56171000,DV_nyse,31.99,20.37,34.51,551920,30.2629,30.4814,13.91,13.00,13.00
    14906000,DHT_nyse,4.25,3.54,6.99,50111,4.2651,4.3924,N/A,N/A,0.50
   625084000,DEO_nyse,126.25,108.74,131.98,488606,126.008,122.224,18.06,15.72,1.90
    68903000,DO_nyse,64.88,63.05,76.85,1048580,66.1094,68.3651,13.16,9.91,7.80
   189579000,DRH_nyse,10.24,8.11,10.58,1810540,9.9449,9.6405,14.03,11.64,3.90
    64771000,DSX_nyse,12.04,6.45,13.24,936244,10.992,10.0315,N/A,N/A,3.50
    39770000,DHX_nyse,8.67,7.89,10.43,227672,8.592,9.1046,16.67,14.45,20.90
    99175000,DKS_nyse,50.08,44.24,54.25,1512930,49.7914,49.7456,18.97,16.15,6.10
    63088000,DBD_nyse,29.40,27.59,35.40,741755,30.4386,30.8993,21.94,15.39,7.70
   126372000,DLR_nyse,54.26,50.98,74.77,1675370,54.4234,62.5136,11.30,10.35,14.00
N/A,DLR-E_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,DLR-F_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,DLR-G_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    66197000,DGI_nyse,33.99,20.28,34.29,579978,31.8426,30.0607,N/A,91.86,6.40
    26859000,DDS_nyse,78.70,71.69,94.86,496584,79.8772,82.4391,10.68,9.89,6.20
           0,DDT_nyse,25.42,25.02,26.25,7712,25.482,25.7086,N/A,N/A,N/A
    16329000,DIN_nyse,65.99,54.33,78.39,115556,67.946,69.9509,16.50,14.90,3.80
   478799000,DFS_nyse,50.85,37.00,51.70,2870430,49.5334,46.7499,10.42,10.21,1.50
N/A,DFS-B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
           0,DNI_nyse,14.852,12.60,16.88,48534,15.9054,15.8019,N/A,N/A,N/A
    24195000,DM_nyse,2.49,1.37,5.73,244895,2.2783,2.0812,13.11,8.03,0.70
N/A,DM-B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    46259000,DLB_nyse,32.21,28.66,37.01,323812,32.4569,33.1421,18.73,17.80,19.50
    52544000,DOLE_nyse,13.53,9.25,14.60,1253640,13.3783,11.8471,25.53,18.79,1.90
   283050000,DG_nyse,57.14,39.73,57.80,2998420,55.0486,52.2931,17.69,15.16,2.20
    79659000,DDC_nyse,12.78,11.46,17.02,239497,13.3203,14.8273,25.06,17.04,0.50
           0,DOM_nyse,5.0336,2.85,6.18,37303,4.9129,4.9432,N/A,N/A,5.60
   576779000,D_nyse,59.78,48.94,61.94,2762990,58.8166,58.2783,17.90,16.89,5.20
   576779000,DRU_nyse,25.97,25.83,28.90,58948,26.3126,26.6892,N/A,N/A,N/A
    49064000,DPZ_nyse,65.25,33.67,66.18,666178,62.562,57.3442,26.74,23.39,3.90
    32248000,UFS_nyse,75.11,65.01,87.08,332253,69.0074,71.7739,18.50,11.75,5.20
   145184000,DCI_nyse,38.27,30.90,39.36,406962,36.6191,36.487,21.62,19.23,6.50
     5173000,DRL_nyse,19.71,10.40,25.00,62661,23.1606,18.5871,N/A,N/A,2.90
           0,DSL_nyse,20.09,19.86,25.46,382217,21.054,22.8418,N/A,N/A,N/A
           0,DBL_nyse,22.65,21.50,28.38,101706,22.7631,25.4012,N/A,N/A,N/A
    21636000,PLOW_nyse,14.78,12.65,15.70,59202,14.6283,14.0944,26.87,17.60,18.90
   132940000,DEI_nyse,23.24,21.55,28.59,788356,23.7994,25.1426,15.70,14.99,3.40
   167869000,DOV_nyse,88.99,54.90,89.78,884030,87.0354,78.381,16.79,15.26,5.00
    15531000,DDE_nyse,1.43,1.22,2.75,62653,1.4309,1.7316,23.83,2.27,0.10
    15843000,DVD_nyse,2.42,1.30,2.75,35472,2.4663,2.1594,17.29,14.24,0.20
           0,DPD_nyse,14.83,12.45,16.10,28792,14.8877,14.8686,N/A,N/A,N/A
           0,DPO_nyse,12.10,9.72,12.69,103438,12.14,12.0564,N/A,N/A,N/A
  1204151000,DOW_nyse,38.86,27.45,40.24,6679910,37.3469,34.2593,16.47,13.59,3.60
   201643000,DPS_nyse,44.56,42.10,50.37,1141580,45.704,46.5127,14.47,13.59,8.30
   155716000,RDY_nyse,35.07,29.91,39.95,259947,34.9169,35.768,18.65,14.92,2.80
    35306000,DRD_nyse,5.63,4.89,8.59,80569,5.668,6.1929,7.93,7.13,0.80
    75337000,DRC_nyse,62.68,48.74,67.38,618839,61.5971,60.4501,19.77,15.75,2.70
    21842000,DW_nyse,41.28,28.38,49.55,99042,42.4069,38.9194,20.64,15.01,3.80
           0,DHF_nyse,3.95,3.75,4.61,266197,3.9849,4.2505,N/A,N/A,N/A
           0,DMB_nyse,10.2975,9.78,15.15,79244,10.5329,12.5256,N/A,N/A,N/A
           0,DSM_nyse,7.22,7.21,9.90,146333,7.4386,8.4085,N/A,N/A,N/A
           0,LEO_nyse,7.4416,7.37,10.26,178525,7.6737,8.6499,N/A,N/A,N/A
    40578000,DRQ_nyse,111.81,65.16,112.54,396033,102.612,91.5998,27.34,21.42,1.70
    32153000,DST_nyse,74.62,53.81,74.88,243531,72.4994,69.7849,16.88,14.75,1.70
    36532000,DSW_nyse,83.59,57.27,88.73,336061,81.454,72.7497,22.00,19.30,4.30
   174314000,DTE_nyse,65.69,58.06,73.32,949419,68.3026,68.4669,16.18,15.31,3.00
           0,DTQ_nyse,20.25,19.87,26.41,32692,21.482,24.1818,N/A,N/A,N/A
           0,DTZ_nyse,24.44,23.07,29.07,32656,24.6743,26.4276,N/A,N/A,N/A
     9891000,DCO_nyse,28.55,12.86,29.37,90983,26.2049,21.797,16.22,14.42,2.80
           0,DPG_nyse,18.26,16.52,21.14,93216,18.5534,18.967,N/A,N/A,N/A
           0,DNP_nyse,9.67,8.78,10.77,368967,9.9354,10.1229,N/A,N/A,N/A
           0,DTF_nyse,13.70,13.57,19.15,26819,13.8794,15.5214,N/A,N/A,N/A
           0,DUC_nyse,10.06,9.95,12.75,79856,10.254,11.3508,N/A,N/A,N/A
   703974000,DUK_nyse,64.97,59.63,75.46,2899140,67.894,69.7364,15.07,14.25,2.60
   703974000,DUKH_nyse,20.80,19.29,25.97,101184,21.3694,24.0816,N/A,N/A,N/A
   323832000,DRE_nyse,15.07,12.71,18.80,2402370,15.2966,16.4529,14.22,13.22,3.00
N/A,DRE-J_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,DRE-K_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,DRE-L_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    38389000,DNB_nyse,103.81,70.38,112.10,362722,103.425,94.9365,13.59,12.60,15.80
    63635000,DFT_nyse,24.50,19.35,27.20,650414,22.9566,24.1569,37.12,21.49,23.40
N/A,DFT-A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,DFT-B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
           0,DHG_nyse,14.10,13.53,16.09,56950,13.9109,14.8179,N/A,N/A,N/A
    29975000,DY_nyse,26.84,13.08,27.38,180470,26.2797,22.6481,18.14,14.13,3.00
    65025000,DYN_nyse,19.42,17.00,25.18,587703,19.6994,22.0341,N/A,N/A,9.10
N/A,DYN.WS_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    52433000,DX_nyse,8.34,7.71,11.06,474636,8.3906,9.9551,N/A,N/A,2.90
N/A,DX-A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,DX-B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
   921577000,DD_nyse,58.06,41.67,60.40,5029750,58.1289,53.9589,15.24,13.50,3.70
N/A,DD-A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,DD-B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    26661000,SSP_nyse,15.45,8.29,18.19,522172,15.4203,14.2374,N/A,16.44,1.00
    46501000,EXP_nyse,70.12,42.50,77.84,722284,66.6649,68.2842,25.04,15.94,2.60
N/A,NGT_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    28867000,EGP_nyse,58.16,49.72,66.99,198198,58.9751,59.4797,18.17,17.16,5.80
   153182000,EMN_nyse,77.66,52.93,82.91,1275860,78.4543,72.6544,11.97,10.82,1.60
   472269000,ETN_nyse,67.17,44.36,70.07,2620950,66.1097,64.2597,16.03,13.38,1.60
           0,ETV_nyse,13.13,11.55,13.80,181880,13.2371,13.1979,N/A,N/A,N/A
           0,ETW_nyse,11.43,10.16,11.78,307986,11.3903,11.3295,N/A,N/A,N/A
   112871000,EV_nyse,39.31,27.81,44.58,560106,39.8334,40.0016,18.54,15.72,15.30
           0,EOI_nyse,12.19,10.04,12.42,158203,12.1057,11.8526,N/A,N/A,N/A
           0,EOS_nyse,11.86,9.98,12.10,151300,11.7914,11.5525,N/A,N/A,N/A
           0,EFT_nyse,16.07,15.24,19.05,134414,16.4343,16.8806,N/A,N/A,N/A
           0,ETX_nyse,14.30,13.45,20.30,60147,13.962,16.8138,N/A,N/A,N/A
           0,EOT_nyse,18.01,17.67,25.30,70436,18.1437,20.3444,N/A,N/A,N/A
           0,EVN_nyse,10.03,9.97,14.52,91988,10.6334,12.6029,N/A,N/A,N/A
           0,ETJ_nyse,10.88,9.92,11.48,217936,10.8994,11.0482,N/A,N/A,N/A
           0,EFR_nyse,15.83,15.21,17.66,107744,15.9814,16.5653,N/A,N/A,N/A
           0,EVF_nyse,7.06,6.93,7.99,117395,7.1757,7.4664,N/A,N/A,N/A
           0,EVG_nyse,15.05,14.94,17.87,64845,15.2986,16.3668,N/A,N/A,N/A
           0,EVT_nyse,18.03,15.36,20.27,146962,18.1786,18.6562,N/A,N/A,N/A
           0,ETO_nyse,23.04,17.85,25.45,39205,22.8986,23.0693,N/A,N/A,N/A
           0,EXD_nyse,14.43,14.21,18.49,52469,14.6917,16.341,N/A,N/A,N/A
           0,ETG_nyse,15.92,12.42,17.04,184728,15.7803,15.7425,N/A,N/A,N/A
           0,ETB_nyse,14.99,12.66,17.60,62805,15.056,14.8785,N/A,N/A,N/A
           0,ETY_nyse,10.32,8.99,10.83,460803,10.3763,10.3441,N/A,N/A,N/A
           0,EXG_nyse,9.50,8.29,10.00,873055,9.5149,9.4859,N/A,N/A,N/A
    10614000,ECT_nyse,9.68,9.01,21.45,88825,9.9254,11.4321,4.79,5.76,2.00
   272144000,ECL_nyse,95.77,63.13,96.37,989389,92.818,86.2973,27.05,22.91,2.10
    48614000,DANG_nyse,9.18,3.68,12.00,2889800,9.3226,6.3844,N/A,N/A,1.50
   208626000,EC_nyse,46.51,39.72,64.06,365439,45.732,47.1159,12.96,12.64,27.70
    14995000,EDG_nyse,7.75,5.67,8.99,105880,7.4009,7.1951,27.68,7.38,7.00
   325697000,EIX_nyse,44.79,42.57,54.19,1891780,47.1231,48.7691,13.29,12.80,2.20
   113883000,EDR_nyse,8.93,8.30,11.77,1381870,9.0283,10.2294,18.60,15.14,2.50
   111186000,EW_nyse,71.70,62.34,110.79,962623,71.6857,72.9894,23.36,19.48,4.60
    51390000,EJ_nyse,9.03,2.95,9.38,765875,6.2349,4.9914,21.00,15.31,1.70
N/A,EP-C_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    39632000,EE_nyse,32.60,30.15,39.12,127238,35.5986,35.6229,13.70,13.20,4.20
   126555000,EPB_nyse,41.33,33.64,44.99,449473,41.8066,42.4104,19.68,18.45,4.30
   448681000,ELN_nyse,15.38,9.37,15.92,11174700,15.3643,13.2426,3.46,56.96,0.60
   707333000,EGO_nyse,6.98,5.56,16.20,6456960,8.2317,7.8766,20.53,20.53,1.10
   944516000,LLY_nyse,52.91,44.88,58.40,5033900,52.9137,53.7429,12.78,19.10,3.20
    22179000,ELLI_nyse,29.56,18.61,32.61,497427,28.7434,24.6672,26.87,21.90,5.10
    22575000,EFC_nyse,22.01,21.12,26.99,125542,22.2857,23.8191,5.76,7.15,1.10
           0,EARN_nyse,15.12,13.89,19.85,68977,15.016,16.7369,N/A,N/A,3.80
N/A,AKO.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,AKO.B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
   172450000,ERJ_nyse,33.95,24.28,39.47,1128450,33.7106,35.1967,16.81,13.16,3.50
  2070949000,EMC_nyse,26.98,21.45,28.18,15998700,26.3454,24.5459,14.51,12.73,4.20
    65147000,EME_nyse,39.16,27.91,43.98,277794,39.7434,39.9094,16.95,13.46,3.10
    27067000,EBS_nyse,18.30,12.50,18.90,124234,18.0383,15.7018,23.77,18.12,9.20
    40412000,ESC_nyse,18.42,18.15,30.95,379120,22.626,24.9979,N/A,N/A,5.40
   710201000,EMR_nyse,63.61,47.10,64.25,3113380,61.7191,57.8377,18.28,16.39,3.90
    42647000,EDE_nyse,21.12,19.59,24.32,164539,22.1343,22.3249,15.53,14.67,9.80
    28042000,EIG_nyse,28.86,17.50,29.29,136844,27.3669,24.7289,34.77,22.37,4.30
    15404000,EDN_nyse,2.65,1.65,3.01,7070,2.2006,2.1741,N/A,N/A,0.60
   109356000,EOC_nyse,42.20,38.26,54.02,134173,40.7706,46.5447,14.60,12.60,4.20
   130770000,ICA_nyse,8.43,6.14,13.73,621544,8.5997,9.7024,12.40,12.97,4.50
    68736000,ELX_nyse,7.65,5.72,8.99,724692,7.6369,6.8928,14.17,12.14,3.40
    34750000,EEQ_nyse,28.58,25.8088,32.3009,280838,29.9454,29.3356,30.08,18.20,7.70
   176037000,EEP_nyse,29.67,26.88,33.49,764702,30.1723,30.0306,34.10,26.49,6.10
   791708000,ENB_nyse,41.05,37.67,48.41,972108,42.2023,44.2237,23.06,20.02,4.20
   737287000,ECA_nyse,18.02,16.48,24.29,4291790,17.5094,18.1696,17.67,17.50,6.30
    32771000,END_nyse,5.18,2.36,10.23,550272,5.0063,3.7415,N/A,N/A,19.30
    98077000,EXK_nyse,4.22,2.88,10.73,1679140,4.6114,4.6536,16.88,13.19,0.90
    42217000,ENH_nyse,50.57,37.56,53.83,248500,51.4668,49.6681,9.71,10.76,6.30
N/A,ENH-A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,ENH-B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    13200000,NDRO_nyse,15.23,14.66,19.51,33645,15.3749,15.8054,10.88,9.83,0.40
    71608000,EGN_nyse,70.37,41.38,71.23,631597,66.0357,55.0517,20.94,16.88,2.60
    61159000,ENR_nyse,94.04,67.68,108.50,428048,98.9446,98.5904,13.65,12.81,6.30
   209750000,ETE_nyse,63.13,41.72,68.39,1269970,64.4471,60.0649,42.66,26.09,2.00
   184885000,ETP_nyse,51.57,40.19,54.85,1173910,51.6551,49.9574,21.40,21.05,3.80
N/A,ES_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
   199218000,ERF_nyse,17.18,11.47,17.65,642828,16.7477,15.2153,19.75,20.70,6.30
   386507000,ENI_nyse,16.26,14.39,19.7723,640012,15.5771,17.0911,11.70,11.96,2.30
    47110000,ENS_nyse,54.34,31.07,55.76,205553,52.932,48.6428,15.05,13.42,12.90
    12939000,EGL_nyse,33.12,17.15,35.21,140553,33.7571,27.111,10.89,10.42,8.30
  1204399000,E_nyse,45.92,39.65,52.27,298486,45.608,45.4421,11.57,9.47,3.60
    25635000,EBF_nyse,17.71,13.90,19.42,52069,18.1226,16.6942,12.93,10.54,6.40
    20510000,NPO_nyse,59.09,35.22,60.05,168869,58.384,52.3916,34.56,24.12,9.30
   232309000,ESV_nyse,56.71,51.01,65.82,1715760,56.9654,58.3953,8.81,7.59,3.30
    17992000,ETM_nyse,8.36,5.98,11.00,66364,8.986,8.823,12.12,10.20,43.00
           0,EAA_nyse,22.77,22.62,28.37,25216,23.7091,25.44,N/A,N/A,N/A
           0,EAB_nyse,19.56,18.68,26.00,47177,19.9591,23.1337,N/A,N/A,N/A
   177656000,ETR_nyse,62.29,61.09,72.98,1525640,65.0754,67.1485,12.58,12.24,1.30
           0,ELA_nyse,24.33,23.60,28.48,22050,24.384,25.8689,N/A,N/A,N/A
