    40765000,SATS_nasdaq,40.69,25.65,41.13,171475,39.4818,38.1879,N/A,131.26,2.10
     2598000,EEI_nasdaq,10.28,10.05,14.42,2929,11.7482,12.4753,N/A,N/A,0.50
    12298000,ECTY_nasdaq,1.53,0.26,2.40,1010790,1.6982,1.1572,N/A,N/A,0.70
N/A,EDAC_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    16149000,EDAP_nasdaq,2.75,1.43,4.94,114203,3.1732,3.4184,N/A,N/A,2.40
     9185000,EDGW_nasdaq,4.93,3.04,5.13,18513,4.2021,4.0859,41.08,19.72,0.20
    17724000,EDMC_nasdaq,6.83,2.84,7.78,110892,6.4991,4.9764,15.88,26.27,61.20
     3017000,EDUC_nasdaq,3.29,3.03,4.25,6003,3.3779,3.6771,N/A,N/A,0.90
    16430000,EVAC_nasdaq,8.72,5.42,9.64,14359,8.0968,7.534,0.15,0.11,0.90
     3092000,EFUT_nasdaq,2.7999,2.55,4.80,10535,2.7977,3.3258,N/A,N/A,N/A
    10565000,EGAN_nasdaq,10.15,3.72,10.40,133286,8.6173,7.7509,N/A,N/A,2.90
    16781000,EHTH_nasdaq,25.74,14.85,26.42,180690,24.0394,22.1681,62.78,42.20,5.20
     6382000,BAGL_nasdaq,16.07,11.45,18.58,44881,14.4776,13.9981,17.86,15.30,3.60
    12050000,EMITF_nasdaq,1.77,1.55,3.80,7286,2.0673,2.1259,N/A,N/A,4.00
    22428000,ESLT_nasdaq,42.90,29.57,47.50,5398,44.0062,41.2031,9.95,8.90,3.20
     2616000,ESYS_nasdaq,7.00,2.84,7.67,5024,6.2526,5.2644,N/A,N/A,1.30
    17378000,ELRC_nasdaq,18.20,13.56,18.73,48081,17.5118,16.653,19.78,17.01,8.30
    28521000,ESIO_nasdaq,12.03,9.28,13.90,81624,11.2459,10.8692,21.87,14.15,6.10
   299937000,EA_nasdaq,24.27,10.77,24.49,4601610,22.8697,18.7719,20.23,17.21,3.10
    46126000,EFII_nasdaq,29.70,13.95,29.98,254421,28.5809,24.8831,20.48,18.33,3.80
     1264000,ELSE_nasdaq,4.121,3.29,4.66,1227,4.1427,4.1198,N/A,N/A,2.90
    25601000,RDEN_nasdaq,47.16,35.10,49.75,153771,46.7971,43.4484,19.82,16.49,11.50
           0,ESBK_nasdaq,23.61,17.5048,26.32,1475,22.725,23.4847,N/A,N/A,0.40
     3725000,LONG_nasdaq,13.72,11.10,18.50,14564,13.9844,14.9508,80.71,21.44,3.80
     4935000,ELTK_nasdaq,1.15,0.87,1.52,9019,1.1406,1.2155,N/A,N/A,0.20
     4751000,EMCI_nasdaq,28.51,19.05,29.29,14773,27.1635,26.5892,11.40,10.64,5.50
     1373000,EMCF_nasdaq,25.00,18.60,30.14,248,24.52,23.7012,N/A,N/A,0.80
    19091000,EMKR_nasdaq,3.76,3.32,6.75,294987,3.635,4.7855,N/A,9.17,8.20
    29569000,EMMS_nasdaq,2.57,1.43,2.75,223898,1.8746,1.736,N/A,N/A,0.20
    29569000,EMMSP_nasdaq,10.09,8.28,20.47,11,10.2924,10.0093,N/A,N/A,N/A
    33642000,NYNY_nasdaq,3.39,1.50,3.58,51725,2.7715,2.2642,N/A,N/A,11.50
     3969000,ERS_nasdaq,4.81,2.27,4.00,3037,3.0964,2.9502,N/A,N/A,0.90
     9366000,ENTA_nasdaq,18.29,14.31,22.40,68086,18.2318,19.1318,N/A,28.58,2.60
    19673000,ECPG_nasdaq,33.13,24.34,38.66,298925,34.9923,31.3202,9.31,8.02,20.00
    18646000,WIRE_nasdaq,36.55,25.37,37.10,71522,34.6232,33.5272,30.21,16.61,9.80
    98307000,ENDP_nasdaq,38.94,25.01,39.90,2187700,37.6265,32.8993,9.03,10.33,7.50
    31430000,ECYT_nasdaq,17.48,7.50,17.64,284659,13.805,11.8425,N/A,N/A,9.50
    61049000,ELGX_nasdaq,14.81,11.15,16.39,562711,13.545,14.6883,N/A,164.56,9.70
    42704000,ERII_nasdaq,4.17,2.10,5.13,184116,4.1421,3.8562,N/A,83.40,21.40
    66327000,EXXI_nasdaq,24.76,21.49,37.90,1334430,24.6944,27.6669,14.31,10.58,6.40
    22911000,ENOC_nasdaq,15.26,6.04,19.08,339298,13.6253,15.4784,23.84,15.26,2.10
    23889000,ENG_nasdaq,1.32,0.30,1.65,114471,0.9015,0.6303,N/A,N/A,0.30
    12715000,ENPH_nasdaq,7.91,1.92,10.00,332430,7.2879,5.9609,N/A,31.64,7.40
    10390000,ESGR_nasdaq,142.71,90.51,147.73,32013,132.764,125.888,13.01,11.89,7.50
   123092000,ENTG_nasdaq,9.92,7.50,10.52,632448,9.8353,9.646,18.04,14.38,4.80
    38669000,ETRM_nasdaq,1.07,0.81,4.40,688900,1.1485,1.3768,N/A,N/A,3.10
     6485000,EBTC_nasdaq,20.61,14.84,20.88,9990,17.5926,16.8269,N/A,N/A,20.20
    14158000,EFSC_nasdaq,17.00,10.89,17.61,35414,15.9959,14.5362,10.62,12.41,10.40
    15417000,EGT_nasdaq,1.80,1.62,2.88,31290,1.84,1.9191,N/A,N/A,0.60
    17234000,ENMD_nasdaq,1.92,1.23,3.73,50678,1.9444,2.0654,N/A,N/A,2.00
    88267000,ENTR_nasdaq,4.23,3.57,6.64,719421,4.3282,4.5163,84.60,20.14,9.30
    12243000,ENVI_nasdaq,2.35,1.42,6.65,207600,2.0003,1.7558,N/A,N/A,1.90
    29864000,ENZN_nasdaq,1.88,1.54,7.47,402754,2.0371,3.608,N/A,N/A,5.30
     2075000,EONC_nasdaq,0.78,0.67,1.28,5660,0.8191,0.8148,N/A,N/A,1.20
    29921000,EPIQ_nasdaq,13.70,10.21,14.40,111597,12.9338,12.8793,13.05,11.61,5.20
     3888000,PLUS_nasdaq,63.49,30.40,66.99,23694,57.5409,48.7007,13.57,12.96,3.30
    41503000,EQIX_nasdaq,199.51,158.98,231.56,1135110,192.377,210.095,62.35,43.47,7.50
     3101000,EAC_nasdaq,19.54,5.35,29.42,191578,21.9544,17.0248,8.76,8.14,2.40
  3026974000,ERIC_nasdaq,11.98,8.23,13.46,3209640,11.6485,11.8084,15.36,13.16,1.10
    24754000,ERIE_nasdaq,80.40,61.13,83.57,27618,77.4218,75.3798,25.52,23.24,4.10
    12421000,ESBF_nasdaq,13.06,10.40,13.15,18790,12.4076,11.768,N/A,N/A,39.30
     9164000,ESCA_nasdaq,6.48,4.67,6.50,10062,6.1988,5.9047,N/A,N/A,0.20
     7369000,ESMC_nasdaq,1.311,0.25,1.75,5557,1.3109,1.111,N/A,N/A,N/A
     9346000,ESSA_nasdaq,11.06,9.45,11.55,29149,10.8982,10.9091,N/A,N/A,3.90
    15699000,ESSX_nasdaq,4.38,2.90,4.57,30056,4.2824,4.1597,N/A,219.00,3.20
      920000,CLWT_nasdaq,2.62,2.40,5.42,2276,2.7327,2.9525,N/A,N/A,0.30
    46826000,EEFT_nasdaq,33.40,15.97,34.21,246890,31.5376,27.5845,17.40,15.18,10.80
    20963000,ESEA_nasdaq,1.04,0.86,1.36,82436,1.0397,1.0412,N/A,N/A,0.30
    39579000,EVEP_nasdaq,40.668,32.61,66.30,526159,36.8009,48.6126,N/A,28.24,2.30
     7624000,EVOL_nasdaq,7.06,5.36,7.35,40402,6.6762,6.4368,14.12,12.39,0.70
     9219000,EXA_nasdaq,10.40,6.88,13.40,60149,9.5147,9.2147,173.33,47.27,10.70
    59933000,EXAS_nasdaq,13.85,6.93,14.70,1700910,12.86,11.0607,N/A,N/A,8.90
    12701000,EXAC_nasdaq,20.04,15.01,21.16,24964,19.0274,18.6753,18.91,16.03,6.10
    39749000,EXAR_nasdaq,11.65,7.26,12.24,143157,11.2785,10.6966,25.33,17.65,6.40
    14172000,EDS_nasdaq,1.20,1.07,2.25,8440,1.1662,1.3034,N/A,N/A,0.10
   169158000,EXEL_nasdaq,4.88,4.19,6.95,1466860,4.7003,4.7166,N/A,N/A,25.10
    24248000,EXFO_nasdaq,4.70,3.87,5.93,19835,4.355,4.9675,42.73,18.08,2.10
N/A,XIDE_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    30799000,EXLS_nasdaq,30.45,22.90,32.97,171935,29.8824,30.3404,17.11,14.85,2.40
   106294000,EXPE_nasdaq,63.08,43.56,68.09,2781290,59.1274,61.6512,18.89,16.01,3.70
   202923000,EXPD_nasdaq,40.30,34.20,43.80,1619130,38.4818,39.0174,22.77,20.15,3.20
    12684000,EXPO_nasdaq,66.64,47.17,67.19,42987,59.2218,54.4457,28.12,26.03,9.20
   813449000,ESRX_nasdaq,64.76,49.79,65.31,4716040,62.555,58.4592,15.06,13.08,2.30
    24782000,EXLP_nasdaq,30.90,19.65,31.44,158229,29.2435,26.2928,25.12,22.39,2.50
    67544000,EXTR_nasdaq,3.59,2.99,3.85,666330,3.5188,3.4642,22.44,13.30,3.80
    27497000,EZCH_nasdaq,27.94,21.25,40.34,205438,27.4615,27.0799,25.17,19.40,17.50
    48833000,EZPW_nasdaq,18.73,15.57,25.43,376746,18.705,19.8574,8.25,7.01,10.70
    78509000,FFIV_nasdaq,76.09,67.53,111.58,1729200,74.6206,86.1158,17.10,15.10,2.80
  1476445000,FB_nasdaq,25.81,17.55,32.51,36464200,24.2744,26.8401,45.28,33.52,0.90
    12302000,FRP_nasdaq,8.70,5.25,10.04,71830,8.2818,8.2877,N/A,N/A,64.00
    17642000,FWM_nasdaq,27.54,16.00,28.87,596010,23.85,21.5057,2754.00,105.92,4.10
    33846000,FALC_nasdaq,1.00,0.96,2.89,281076,1.3777,2.0646,N/A,N/A,5.30
     2949000,DAVE_nasdaq,16.72,7.75,17.23,32829,13.9079,11.2619,29.86,22.59,0.50
     1561000,FARM_nasdaq,13.77,7.10,16.90,33152,14.8156,14.3161,N/A,17.00,10.50
     6571000,FFKT_nasdaq,22.69,6.46,23.00,37667,21.825,18.261,17.06,21.01,3.10
    18290000,FMNB_nasdaq,6.39,5.31,6.90,71936,6.2156,6.4006,N/A,N/A,19.90
    16824000,FARO_nasdaq,38.44,31.10,45.88,154744,35.4809,37.0208,26.88,22.35,3.30
   271860000,FAST_nasdaq,46.56,40.00,53.38,1784070,47.7232,49.1992,29.47,25.30,11.00
     3481000,FBSS_nasdaq,12.5701,9.01,13.31,1821,12.3659,12.1725,N/A,N/A,3.80
     9071000,FBRC_nasdaq,27.57,10.96,28.25,53876,25.1841,19.9599,N/A,N/A,3.10
    18459000,FDML_nasdaq,10.48,4.80,10.83,291108,10.025,8.2525,13.44,9.11,5.10
     5927000,FNHC_nasdaq,10.25,4.47,10.50,39095,9.8303,7.4268,N/A,N/A,0.10
     1815000,FFCO_nasdaq,19.30,14.25,23.00,1873,18.6709,17.769,N/A,N/A,2.40
    38432000,FEIC_nasdaq,76.77,45.23,77.17,242348,73.42,65.7151,25.01,20.69,5.90
    21412000,FHCO_nasdaq,9.95,5.49,10.21,122705,9.7144,8.0321,19.13,15.08,11.00
           0,ONEQ_nasdaq,141.228,107.49,130.00,8415,127.409,122.201,N/A,N/A,N/A
     9978000,LION_nasdaq,13.74,8.2342,14.14,66998,12.7024,11.5186,11.17,11.55,2.00
           0,FDUS_nasdaq,18.89,12.36,19.69,72154,18.5571,18.2099,11.66,10.44,N/A
    21055000,FRGI_nasdaq,34.90,12.96,38.84,228313,35.1429,26.0396,45.32,36.35,2.80
           0,FSC_nasdaq,10.72,9.66,11.13,1512370,10.4335,10.6904,9.66,9.08,N/A
           0,FSCFL_nasdaq,24.33,23.01,25.70,17567,24.3853,24.7814,N/A,N/A,N/A
   870936000,FITB_nasdaq,18.81,13.37,19.08,8920620,18.2844,16.86,11.00,10.81,4.50
N/A,FITBP_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
    47764000,FNGN_nasdaq,49.09,18.10,49.79,328065,45.6741,37.02,74.38,59.87,15.10
    12721000,FISI_nasdaq,21.05,16.50,21.80,27138,19.4906,19.5916,11.69,10.79,8.00
    92208000,FNSR_nasdaq,17.98,10.95,18.28,2498860,15.1026,14.5165,17.46,14.27,6.10
     3219000,FABK_nasdaq,12.62,10.61,13.65,12875,12.7194,12.545,N/A,N/A,0.50
    16681000,FBNC_nasdaq,15.74,7.68,15.77,37589,14.4559,13.4923,19.43,17.11,13.00
     9612000,FNLC_nasdaq,17.72,14.32,18.96,14413,16.6426,16.9635,N/A,N/A,20.50
    72647000,BUSE_nasdaq,4.76,4.09,4.99,163554,4.52,4.4993,17.63,15.87,26.50
     3250000,FBIZ_nasdaq,31.86,20.00,32.54,6911,29.5103,26.5963,9.63,9.54,1.00
N/A,FCAL_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
     5870000,FCVA_nasdaq,3.39,2.25,3.43,1941,3.3265,3.191,N/A,N/A,1.60
     2588000,FCAP_nasdaq,20.00,18.38,21.67,365,20.1732,19.8583,N/A,N/A,5.10
    28592000,FCFS_nasdaq,51.09,38.72,58.76,209363,53.7529,53.5462,17.99,14.47,9.10
     6358000,FCZA_nasdaq,7.024,4.91,7.71,2890,7.2312,6.7891,9.24,9.37,2.40
     6375000,FCNCA_nasdaq,198.00,155.00,206.75,20425,198.385,184.74,N/A,N/A,2.50
     6008000,FCLF_nasdaq,8.11,5.91,9.67,4157,8.0262,7.5983,N/A,N/A,0.80
    16550000,FCBC_nasdaq,16.50,13.08,16.80,38752,15.6344,15.6069,12.41,12.22,9.40
     4049000,FCCO_nasdaq,9.62,7.85,10.00,2816,9.3806,9.0444,12.18,13.18,2.60
    13496000,FBNK_nasdaq,14.81,12.77,15.00,38105,14.0265,14.3288,44.88,37.03,8.40
     9367000,FDEF_nasdaq,26.10,15.75,26.55,24967,23.3474,22.2969,12.79,12.73,7.50
     3735000,FFBH_nasdaq,9.70,7.55,10.74,9008,9.1809,9.588,N/A,N/A,18.20
     2478000,FFNM_nasdaq,4.22,3.05,5.00,2308,4.3341,4.5696,N/A,N/A,0.60
    56767000,FFBC_nasdaq,15.53,13.87,18.00,243635,15.2006,15.361,14.93,14.38,11.90
           0,FFBCW_nasdaq,5.72,4.50,6.28,751,5.3029,5.348,N/A,N/A,N/A
    29599000,FFIN_nasdaq,60.08,33.49,62.56,95067,56.70,48.6745,24.03,22.67,78.50
    11834000,THFF_nasdaq,32.59,28.00,33.09,21216,31.1062,30.63,14.17,14.42,12.60
    16173000,FFCH_nasdaq,22.91,10.12,23.31,48529,21.1918,19.0904,20.10,21.21,5.70
    12364000,FFNW_nasdaq,10.95,6.73,11.19,94241,10.2794,8.6954,109.50,64.41,2.60
     3749000,FFKY_nasdaq,3.539,1.46,3.83,3571,3.4062,3.0431,N/A,19.66,1.20
     2524000,INBK_nasdaq,24.38,9.4333,25.50,12664,19.9865,17.2333,N/A,N/A,0.10
    20095000,FIBK_nasdaq,21.73,13.38,22.12,128624,20.5379,18.731,13.25,13.25,2.40
     8017000,FMFC_nasdaq,16.85,5.26,17.29,35238,15.6979,13.0943,18.12,14.91,0.40
    28348000,FRME_nasdaq,18.25,12.40,18.80,108940,17.2853,15.7858,14.15,12.17,9.20
    73212000,FMBI_nasdaq,14.27,10.43,14.96,323322,13.4721,12.9855,15.86,13.72,8.60
   342075000,FNFG_nasdaq,9.88,7.08,10.57,3784510,9.9088,8.9545,13.17,12.20,2.90
     9954000,BANC_nasdaq,13.70,10.08,13.98,87175,13.4344,12.1091,13.84,9.79,6.90
     9954000,BANCL_nasdaq,25.30,24.31,26.29,5938,25.5379,25.6313,N/A,N/A,N/A
     1298000,FSFG_nasdaq,23.95,17.51,24.25,498,22.9506,22.0752,N/A,N/A,2.50
    37492000,FSGI_nasdaq,2.47,1.30,7.45,488116,2.7338,3.0045,N/A,N/A,0.40
    63278000,FSLR_nasdaq,46.47,13.81,59.00,7243700,47.8153,37.7721,11.25,14.12,1.90
     8292000,FSBK_nasdaq,6.50,3.96,6.88,4417,6.4959,6.2899,N/A,N/A,2.50
           0,BICK_nasdaq,21.54,21.12,26.08,13890,23.9631,24.4616,N/A,N/A,N/A
           0,CU_nasdaq,20.90,22.15,32.24,16268,25.5794,28.5348,N/A,N/A,N/A
           0,PLTM_nasdaq,11.56,11.98,19.21,19545,13.4734,14.3297,N/A,N/A,N/A
           0,CARZ_nasdaq,36.38,22.00,37.22,24271,34.6838,31.967,N/A,N/A,N/A
           0,HYLS_nasdaq,50.28,47.42,57.00,14871,50.4859,50.8649,N/A,N/A,N/A
           0,TDIV_nasdaq,22.53,18.25,22.80,109878,22.1897,21.3026,N/A,N/A,N/A
           0,MDIV_nasdaq,21.5047,18.92,22.58,336306,21.2729,21.4162,N/A,N/A,N/A
           0,SKYY_nasdaq,22.57,17.25,22.92,28340,21.4762,21.1443,N/A,N/A,N/A
           0,QABA_nasdaq,31.4658,23.18,28.80,6805,27.8423,26.4819,N/A,N/A,N/A
           0,FONE_nasdaq,28.96,20.73,29.29,4808,28.4921,27.0403,N/A,N/A,N/A
           0,GRID_nasdaq,32.49,24.33,33.53,1265,32.0631,30.2607,N/A,N/A,N/A
           0,QCLN_nasdaq,15.16,8.14,11.58,33489,11.0557,9.9172,N/A,N/A,N/A
           0,QQEW_nasdaq,31.64,23.40,29.62,49824,28.8577,27.1081,N/A,N/A,N/A
           0,QQXT_nasdaq,30.90,21.95,28.76,12897,27.8143,25.8581,N/A,N/A,N/A
           0,QTEC_nasdaq,30.11,23.33,28.53,27347,27.9066,26.5639,N/A,N/A,N/A
     5526000,FUNC_nasdaq,7.75,4.61,9.00,5033,7.5179,7.929,N/A,N/A,1.00
     7602000,FBMI_nasdaq,13.82,7.72,14.98,5049,13.5929,12.7651,10.88,10.88,0.40
N/A,FCFC_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
           0,SVVC_nasdaq,20.44,15.40,20.50,36398,19.9291,18.905,40.88,27.25,N/A
   163850000,FMER_nasdaq,20.71,12.95,21.45,1452860,19.5985,16.8496,15.81,14.28,6.60
    24686000,FSRV_nasdaq,32.39,25.02,34.77,40287,31.0094,31.4498,20.12,15.65,2.80
   130908000,FISV_nasdaq,91.14,67.95,91.83,620790,87.6256,85.1948,15.34,13.77,3.00
     8591000,FSCI_nasdaq,41.49,22.76,41.82,39914,41.1818,38.3554,34.01,17.29,8.00
    39594000,FIVE_nasdaq,37.925,25.00,43.04,548148,37.3071,37.2928,55.77,41.22,11.00
    17150000,FLML_nasdaq,6.15,2.85,6.50,84554,5.8656,4.6388,N/A,153.75,1.70
     5273000,FLXS_nasdaq,24.64,18.56,26.29,12795,23.3635,22.8688,N/A,N/A,9.20
   569456000,FLEX_nasdaq,7.87,5.47,7.95,4570760,7.6186,6.9394,9.96,7.87,1.60
   140137000,FLIR_nasdaq,29.12,17.99,29.27,1326650,25.8273,25.1361,18.09,16.36,2.90
    42680000,FLOW_nasdaq,3.93,2.85,4.09,271535,3.7641,3.7164,23.12,18.71,3.20
    22391000,FLDM_nasdaq,16.60,12.55,19.96,104689,16.7385,17.1358,N/A,N/A,18.10
    28533000,FFIC_nasdaq,17.69,13.19,17.97,122092,16.2291,15.9599,15.94,13.82,5.90
N/A,FNBN_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,FMCN_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
     5362000,FONR_nasdaq,6.35,3.02,7.94,44740,6.36,6.2272,N/A,N/A,3.20
     1981000,VIFL_nasdaq,4.98,4.25,7.21,2605,4.9788,5.0583,N/A,N/A,0.30
     7423000,FES_nasdaq,4.60,1.66,4.90,107819,3.7109,3.396,N/A,23.00,10.70
    53681000,FORM_nasdaq,6.975,3.70,7.10,509914,6.4818,5.3102,N/A,30.33,2.20
     6841000,FORTY_nasdaq,22.80,13.55,23.00,2805,22.0656,19.5713,N/A,N/A,4.60
    10740000,FORR_nasdaq,38.74,20.60,39.77,105062,36.775,32.3285,45.58,34.59,3.90
   135662000,FTNT_nasdaq,19.92,16.47,28.23,2362640,18.1941,20.3658,40.65,33.20,1.30
    29786000,FWRD_nasdaq,40.94,29.65,41.94,99400,38.8638,37.7371,20.47,17.88,7.20
     5418000,FORD_nasdaq,1.92,1.02,2.17,14730,1.9447,1.9129,N/A,N/A,24.60
    51581000,FOSL_nasdaq,111.28,64.00,115.19,735013,104.843,101.739,18.01,15.83,3.60
    93815000,FWLT_nasdaq,21.90,15.67,27.13,1038670,22.8068,23.041,15.76,11.01,1.90
     9153000,FXCB_nasdaq,17.49,13.27,17.70,24982,16.9421,16.8491,34.98,38.87,10.20
    43323000,FRAN_nasdaq,29.11,22.31,37.09,1328970,27.5024,27.7436,22.39,18.31,10.90
    38951000,FELE_nasdaq,37.78,26.72,38.78,149143,34.7682,33.065,21.71,19.28,9.80
     8136000,FRNK_nasdaq,18.84,15.74,18.89,23359,18.3076,17.8735,N/A,N/A,12.70
    34225000,FRED_nasdaq,17.00,12.30,17.63,152729,15.9426,14.2682,20.24,17.17,21.20
     3774000,FREE_nasdaq,0.395,0.34,5.80,529910,0.5191,1.2619,N/A,N/A,0.70
    11566000,RAIL_nasdaq,17.30,16.70,25.15,91448,17.3753,20.6983,N/A,24.03,5.90
     6608000,FEIM_nasdaq,9.96,6.71,11.00,15205,10.3662,9.7713,N/A,16.88,0.30
    15811000,FFN_nasdaq,0.28,0.18,1.00,103263,0.30,0.5208,0.11,N/A,5.70
   990150000,FTR_nasdaq,4.035,3.59,5.15,8432310,4.0759,4.1804,18.34,18.34,27.60
    11490000,FFEX_nasdaq,1.70,0.75,2.50,27889,1.6853,1.4105,N/A,N/A,3.50
     2513000,FSBW_nasdaq,17.15,10.00,19.45,1992,17.4882,15.8129,N/A,N/A,1.30
    14039000,FSYS_nasdaq,18.87,13.34,19.22,187970,16.8718,15.555,85.77,32.53,6.00
    15934000,FTEK_nasdaq,3.91,3.45,5.57,55259,3.8271,4.1741,39.10,23.00,5.60
   156762000,FCEL_nasdaq,1.29,0.83,1.64,3108030,1.3529,1.1164,N/A,N/A,2.10
           0,FULL_nasdaq,7.92,6.68,8.50,63805,7.875,7.7636,10.15,10.15,0.30
    14894000,FLL_nasdaq,2.76,2.58,4.00,67135,2.8071,3.0299,27.60,15.33,0.40
   192140000,FULT_nasdaq,11.85,8.75,12.30,914267,11.5156,11.1988,15.00,13.94,8.30
     4968000,FURX_nasdaq,39.27,17.50,42.30,59348,36.0685,33.5704,N/A,135.41,6.00
     4494000,FFHL_nasdaq,1.0499,0.91,1.95,7095,1.1321,1.317,N/A,N/A,0.70
    50338000,FXEN_nasdaq,3.00,2.48,8.78,739610,3.7321,3.7345,N/A,21.43,3.50
    19035000,GK_nasdaq,53.48,29.80,54.35,65665,48.7671,43.8623,20.26,18.57,3.50
     4922000,WILC_nasdaq,7.001,3.90,7.25,16994,6.9109,6.268,N/A,N/A,0.30
    13264000,GAIA_nasdaq,4.63,2.23,4.94,40143,4.3971,3.9337,46.30,N/A,0.50
    12195000,GALT_nasdaq,4.498,1.60,5.22,69219,4.1835,3.6045,N/A,N/A,6.40
           0,GALTU_nasdaq,10.00,3.25,11.85,262,9.755,8.1776,N/A,N/A,N/A
           0,GALTW_nasdaq,1.54,0.31,2.00,5541,1.3427,0.987,N/A,N/A,N/A
    82692000,GALE_nasdaq,1.92,1.23,3.00,2015600,2.1609,2.0953,N/A,N/A,7.00
     2201000,GPIC_nasdaq,8.12,5.90,9.05,13181,8.03,8.006,12.49,9.90,0.70
   122222000,GRMN_nasdaq,36.06,32.52,43.33,1064170,35.0859,36.0101,15.28,15.09,11.90
           0,GARS_nasdaq,15.38,14.26,15.86,51478,15.15,15.2116,11.23,10.83,N/A
     5356000,GKNT_nasdaq,14.20,12.38,21.03,27165,13.9171,14.6841,236.67,202.86,15.60
     4765000,GENC_nasdaq,7.36,6.81,7.92,8981,7.1321,7.2025,N/A,N/A,0.90
    26353000,GNCMA_nasdaq,9.36,7.36,10.43,159086,8.5909,8.8131,20.80,17.66,8.10
     3981000,GFN_nasdaq,4.89,3.25,5.20,7465,4.5876,4.6193,24.45,21.26,0.60
           0,GFNCL_nasdaq,5.124,2.94,11.98,185,4.7054,4.6667,N/A,N/A,N/A
N/A,GFNCZ_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
     7539000,GENE_nasdaq,2.45,2.00,4.79,126748,2.6432,2.5304,N/A,N/A,1.30
    29548000,GNMK_nasdaq,10.44,5.07,16.00,370008,11.9906,12.1648,N/A,N/A,5.80
    15861000,GHDX_nasdaq,34.99,25.25,38.99,236763,34.585,30.8453,N/A,120.66,12.10
   138811000,GNTX_nasdaq,23.99,14.38,25.40,930271,23.1335,21.0994,19.04,17.64,4.10
    29306000,THRM_nasdaq,19.55,10.06,19.91,272490,18.6597,16.1535,21.02,15.39,3.10
     8578000,GENT_nasdaq,8.12,6.96,12.84,19795,8.0468,9.1793,21.95,7.12,26.60
    29338000,GTIV_nasdaq,9.81,6.05,12.90,243514,10.325,10.5138,10.66,9.43,13.10
    11042000,GNVC_nasdaq,0.3825,0.35,2.29,155708,0.4129,1.1793,N/A,N/A,0.10
           0,GMETP_nasdaq,8.00,2.1491,8.8103,1098,7.7927,6.8348,N/A,N/A,N/A
     1219000,GTWN_nasdaq,13.85,10.76,14.25,1821,13.9106,13.1923,N/A,N/A,5.30
    12383000,GEOS_nasdaq,76.06,41.87,113.73,180390,75.7041,90.1004,13.61,11.49,6.70
    11280000,GABC_nasdaq,24.68,19.55,25.42,17090,22.5059,22.0582,13.64,13.49,18.60
   128820000,GERN_nasdaq,1.53,0.91,2.99,868522,1.2662,1.3185,N/A,N/A,5.80
    26970000,GEVO_nasdaq,2.04,1.36,4.68,1012530,1.9174,1.9778,N/A,N/A,22.60
    28901000,ROCK_nasdaq,16.22,9.03,20.00,126414,15.6826,16.9037,19.31,13.19,4.80
    38948000,GIGM_nasdaq,0.935,0.87,1.23,36187,0.9721,1.0237,N/A,N/A,0.60
     4533000,GIGA_nasdaq,1.37,1.13,2.22,13973,1.4356,1.5361,N/A,N/A,0.20
    14414000,GIII_nasdaq,49.48,23.04,52.26,198630,47.4097,40.1241,14.99,13.23,4.50
    21253000,GILT_nasdaq,5.67,2.31,6.20,32390,5.5282,5.5071,70.88,29.84,0.20
  1512237000,GILD_nasdaq,55.85,25.395,58.06,11673900,52.57,47.2756,28.21,18.87,4.50
    16966000,GIVN_nasdaq,14.03,12.14,19.48,109551,13.9832,15.7461,24.61,17.11,3.20
    69772000,GBCI_nasdaq,22.59,13.25,23.78,346775,21.1459,18.2723,18.67,16.86,15.20
           0,GLAD_nasdaq,8.57,7.25,9.46,100425,8.3259,8.8268,10.20,10.58,4.70
           0,GLADP_nasdaq,25.44,25.10,26.96,1452,25.3777,25.5308,N/A,N/A,N/A
    11032000,GOOD_nasdaq,19.04,16.15,21.33,113006,19.0903,19.1513,N/A,N/A,5.50
    11032000,GOODN_nasdaq,25.32,24.90,26.95,1398,25.7018,25.9864,N/A,N/A,N/A
    11032000,GOODO_nasdaq,25.399,24.56,26.09,738,25.4059,25.4779,N/A,N/A,N/A
    11032000,GOODP_nasdaq,25.49,25.11,30.39,662,25.7971,26.1082,N/A,N/A,N/A
           0,GAIN_nasdaq,7.49,6.59,8.07,110717,7.3341,7.3567,12.08,11.52,N/A
           0,GAINP_nasdaq,26.0789,25.06,29.99,2746,26.2671,26.6623,N/A,N/A,N/A
     3766000,LAND_nasdaq,16.05,14.00,18.739,28492,16.3682,15.9711,69.78,38.21,3.70
     2772000,GLCH_nasdaq,13.73,10.00,19.60,16786,13.8612,14.1217,N/A,N/A,0.50
     2064000,GLBZ_nasdaq,12.206,10.00,12.95,1252,11.9479,11.7493,N/A,N/A,1.30
