FloatShares,Ticker,Price,52 week high,52 week low,avg Daily Volume,50 day Moving Average,200 day moving average,price/eps estimate this year,price/eps estimate next year,Short Ratio
0,LOR_nyse,13.13,10.99,14.65,26100,13.4591,13.6286,N/A,N/A,N/A
51422000,LZB_nyse,20.13,11.28,20.99,345353,19.0803,17.4695,17.81,15.37,10.4
65047000,LDK_nyse,1.33,0.71,2.32,2137340,1.4794,1.4867,N/A,N/A,1.1
59395000,LF_nyse,10.17,7,10.39,1293190,9.6946,8.945,15.89,13.74,10.4
86719000,LEA_nyse,61.23,34.81,62.29,1005680,59.8963,54.4109,11.42,9.19,5.8
49263000,LEE_nyse,2.07,1.1,2.18,239889,1.7931,1.4147,6.27,6.47,19.3
0,BWG_nyse,17.69,16.2,23.17,93991,18.8857,20.1568,N/A,N/A,N/A
110554000,LM_nyse,31.3,23.31,37.04,1639240,33.4417,30.3307,14.42,12.42,6
139967000,LEG_nyse,30.89,20.5,34.28,1139030,32.0614,31.0903,19.31,16.97,7.4
6746000,LGP_nyse,24.93,16.66,26.25,39427,25.008,22.3585,18.74,15.2,1.5
0,JZT_nyse,26.27,25.12,27.19,1484,25.95,25.9283,N/A,N/A,N/A
0,CVB_nyse,11.1,10.4,11.88,2020,10.9377,10.9652,N/A,N/A,N/A
0,CWZ_nyse,26.142,25.64,27.64,1547,26.2146,26.5086,N/A,N/A,N/A
N/A,HYK.CL_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
0,HYL_nyse,25.05,23.82,26.01,3234,25.0537,25.0277,N/A,N/A,N/A
0,JBJ_nyse,25.8,24.4,26.05,1552,25.6217,25.344,N/A,N/A,N/A
0,JBK_nyse,24.13,21.93,25.36,1111,24.784,24.5075,N/A,N/A,N/A
0,JBO_nyse,25.03,24.02,25.8,759,25.2371,25.2246,N/A,N/A,N/A
0,JZC_nyse,24.45,23.75,25.29,5008,24.8511,24.8478,N/A,N/A,N/A
0,JZJ_nyse,25.63,25.28,27.93,675,25.6623,25.9876,N/A,N/A,N/A
0,JZK_nyse,25.23,23.41,25.81,1423,25.0849,25.127,N/A,N/A,N/A
0,JZL_nyse,26.5001,25.5,27.6,945,26.4274,26.1642,N/A,N/A,N/A
0,JZV_nyse,25.96,25.02,26.39,1175,25.6374,25.8302,N/A,N/A,N/A
0,KCC_nyse,28.3301,26.54,29.22,2978,28.3177,28.0843,N/A,N/A,N/A
0,KTH_nyse,30.75,28.75,40.48,766,31.0666,31.1813,N/A,N/A,N/A
0,KTN_nyse,29.7463,28.29,31.75,1836,30.8494,30.175,N/A,N/A,N/A
0,KTP_nyse,19.07,16.54,25.44,20412,20.4349,20.0858,N/A,N/A,N/A
0,XFP_nyse,24.294,22.26,25.71,7892,24.7886,24.9648,N/A,N/A,N/A
0,XFR_nyse,27,25.28,29.07,966,26.548,26.2623,N/A,N/A,N/A
0,XKE_nyse,9.15,8.75,9.47,2777,9.1094,9.1061,N/A,N/A,N/A
0,XKO_nyse,10.71,10.5,11.8,883,11.1917,11.1497,N/A,N/A,N/A
0,XVG_nyse,25.88,25.15,27.8,988,25.9751,26.0731,N/A,N/A,N/A
0,JBI_nyse,25.8701,25.37,27.49,758,26.4637,26.2983,N/A,N/A,N/A
82915000,LPS_nyse,32.19,21.23,34.14,1470980,31.9569,26.7653,12.38,12.29,0.2
165671000,LEN_nyse,34.99,28.51,44.4,5647510,38.8309,40.0959,18.61,13.78,5.5
N/A,LEN.B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
46360000,LII_nyse,65.11,41.7,66.11,389784,63.9032,60.4728,18.98,15.88,5.4
10291000,LAS_nyse,4.88,0.75,5.68,83828,4.3009,2.2493,N/A,N/A,0.7
312598000,LUK_nyse,26.11,19.4645,32.43,1511160,28.6969,27.1559,N/A,N/A,2.9
161065000,LVLT_nyse,20.34,16.36,25.26,1668440,21.4851,21.8201,N/A,34.47,9.9
209613000,LXP_nyse,11.78,8.55,13.82,1881940,12.2794,11.673,11.55,11.01,4.4
N/A,LXP.C_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
57649000,LXK_nyse,31.79,16.1,33,1087030,30.814,26.9715,8.34,8.76,15.1
444364000,LPL_nyse,11.8,9.06,16.8,650697,13.0709,13.6171,10.93,8.55,15.4
0,USA_nyse,5.21,4.25,5.47,470702,5.2617,5.1044,N/A,N/A,N/A
0,ASG_nyse,4.5068,3.65,4.64,43389,4.5074,4.3707,N/A,N/A,N/A
119292000,LRY_nyse,37.41,33.03,45.02,832020,39.488,39.5004,14.17,13.6,4.5
37790000,LTM_nyse,50.3,39.1,52.43,440816,50.23,46.7381,17.23,15.34,14.6
49390000,LOCK_nyse,10.98,6.8,12.49,827867,10.834,9.8433,32.29,22.88,5.1
27367000,TVL_nyse,15.79,2.94,16.64,457131,13.2869,11.2872,22.56,9.02,2.4
267436000,LNC_nyse,37.4,19.17,37.74,3157700,35.4926,31.7539,8.35,7.57,4.8
N/A,LNC.WS_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
267436000,LNC_nyse,37.4,19.17,37.74,3157700,35.4926,31.7539,8.35,7.57,4.8
18129000,LNN_nyse,74.94,64.46,94.9,196266,78.932,83.3987,13.43,14.67,16.3
90489000,LNKD_nyse,182.3,91.67,202.91,2208800,175.289,159.872,124.86,86.4,2
79644000,LGF_nyse,29.93,12.75,30.88,1455420,28.2043,22.8622,22.85,18.03,5.6
22265000,LAD_nyse,55.4,23.85,57.04,318784,53.3054,45.9969,15.3,13.78,7.1
82091000,LYV_nyse,15.83,8.16,16.31,1476610,14.5966,12.0597,N/A,121.77,5
10563050000,LYG_nyse,3.83,1.72,3.94,2305340,3.7926,3.3553,19.15,14.73,1.2
N/A,LYG.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
0,SCD_nyse,15.6,12.41,17.34,51478,15.8729,15.3988,N/A,N/A,N/A
0,TLI_nyse,12.97,12.13,14.67,32202,13.2703,13.4306,N/A,N/A,N/A
0,RIT_nyse,12.02,9.67,16.02,62323,12.676,12.6884,N/A,N/A,N/A
266964000,LMT_nyse,106.4,85.65,109.26,1870160,106.339,96.531,11.82,11.82,3
306053000,L_nyse,44.5,39.04,47.1,1011630,45.1691,43.8701,13.95,11.15,2.5
73897000,LPR_nyse,0.35,0.26,2.7,759083,0.578,0.9993,N/A,N/A,0.8
376779000,LO_nyse,44.41,36.7,47.0233,3153550,43.606,41.1481,14.23,12.76,5
137831000,LPX_nyse,15.08,9.87,22.55,3220210,17.0874,19.3668,11.6,9.73,2.4
1070239000,LOW_nyse,42.37,24.76,43.84,8318420,41.5229,38.8831,20.27,16.68,3
26065000,LRE_nyse,14.73,13.13,20.08,225434,14.6683,16.7208,43.32,18.88,0.8
18996000,LXU_nyse,30.17,28.15,45,148262,32.732,35.5188,11.38,6.97,3.7
30024000,LTC_nyse,39.98,30.41,48.69,248658,41.8883,40.3136,16.59,15.26,3.8
15483000,LUB_nyse,8.62,5.72,8.88,39111,8.3423,7.6146,41.05,28.73,7.5
26239000,LL_nyse,78.51,31.89,90.92,752406,83.13,69.2398,32.31,26.89,6.3
24454000,LXFR_nyse,15.75,10.05,19,44792,16.5103,14.9361,9.38,8.04,2.2
156258000,LUX_nyse,51.22,32.28,55.71,67534,51.964,48.5973,27.69,23.82,1.9
16625000,LDL_nyse,14.83,11.68,16.08,42969,14.5069,14.5792,15.45,11.96,6.4
476894000,LYB_nyse,65.41,38.44,69.45,4412760,66.3834,61.9601,10.67,9.12,1.3
117967000,MTB_nyse,113.73,82.29,114.06,761223,105.88,103.212,13.9,12.88,16.5
N/A,MTB.WS_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
117967000,MTB_nyse,113.73,82.29,114.06,761223,105.88,103.212,13.9,12.88,16.5
N/A,MTB.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,MTB.C_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
32664000,MDC_nyse,32,30.26,42.41,811770,35.6491,37.2127,13.79,11.9,2.8
22216000,MHO_nyse,23,15.79,29.07,415352,24.7106,24.8191,14.2,12.04,6.2
N/A,MHO.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
136421000,MAC_nyse,61.72,54.32,72.19,1442080,63.6471,62.9025,17.94,17.14,4.2
7610000,TUC_nyse,14.1,10.69,14.73,22783,13.9657,12.9369,21.04,17.2,7.4
84542000,CLI_nyse,24.54,22.59,29.45,870220,25.6131,27.0396,10.02,9.94,5.5
0,MGU_nyse,20.5,17.44,22.89,57903,21.1566,20.8216,N/A,N/A,N/A
38501000,MIC_nyse,53.94,32.38,59.9,348817,54.2851,51.898,33.5,26.18,0.7
0,MFD_nyse,15.55,14.64,17.37,29372,15.9834,16.101,N/A,N/A,N/A
10934000,BMA_nyse,14.13,11.28,19.16,51203,14.9434,15.9666,2.46,2.75,20.3
382073000,M_nyse,48.4,32.31,50,3675820,48.3589,42.9919,12.25,10.83,2.8
0,MCN_nyse,8.05,7.04,8.33,72919,8.1006,8.0255,N/A,N/A,N/A
0,MSP_nyse,11.6835,10.45,12.23,16073,11.8409,11.7231,N/A,N/A,N/A
226053000,MMP_nyse,55.05,35.1,56.29,598964,52.7886,50.4682,24.36,21.76,2.3
221091000,MGA_nyse,71.98,36.96,72.2,728567,67.8757,58.4015,12.24,10.46,4.4
27347000,MX_nyse,17.87,8.38,19.33,455866,17.8577,16.3304,7.15,6.2,0.9
158820000,MHR_nyse,3.89,2.37,5.24,5054040,3.6037,3.7393,N/A,N/A,11.7
N/A,MH.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
0,MHNA_nyse,26.57,24.21,27.5,7345,26.6606,26.7404,N/A,N/A,N/A
0,MHNB_nyse,26.95,25,27.7,5783,26.7729,26.8503,N/A,N/A,N/A
22714000,MFB_nyse,17.78,16.5,26.37,101261,18.0777,18.4726,14.22,12.1,5.7
31465000,MAIN_nyse,27.58,23.85,34.45,317433,28.4706,30.5634,13.59,12.77,4.6
31465000,MSCA_nyse,24.55,23.75,25.69,12479,24.9457,25.149,N/A,N/A,N/A
0,MMD_nyse,18.14,16.66,21.42,84808,18.6797,19.8308,N/A,N/A,N/A
0,MZF_nyse,13.59,12.66,16.77,21194,14.112,15.2385,N/A,N/A,N/A
0,HYF_nyse,1.99,1.92,2.29,272753,2.0889,2.1587,N/A,N/A,N/A
16806000,MANU_nyse,16.53,12,19.34,38498,16.7517,16.7296,0.75,0.36,45.3
126542000,MTW_nyse,18.43,9.9,21.5,2618420,19.2191,18.4481,15.89,10.97,4.6
13470000,MN_nyse,16.86,11.49,20.45,125736,19.0997,16.2954,14.17,12.87,2
76435000,MAN_nyse,55.3,30.53,58.99,556138,56.146,52.7631,16.31,14.4,4.1
1831808000,MFC_nyse,16.08,9.99,16.46,1986830,15.8097,14.8752,11.57,10.24,3.8
706740000,MRO_nyse,34.6,23.93,36.68,5127000,34.9534,33.5135,12.01,11.13,2
322854000,MPC_nyse,69.29,42.6,92.73,3365030,78.5591,77.5934,7.07,6.71,2.3
17674000,MCS_nyse,12.66,10.27,14.27,55444,12.9403,12.6991,19.78,15.63,7.1
17116000,MRIN_nyse,11.14,8.75,19.95,297872,11.1309,12.8874,N/A,N/A,13.5
11131000,MPX_nyse,8.07,5.01,8.2,19052,7.4754,6.8973,36.68,33.62,20.1
22730000,HZO_nyse,11.69,6.82,14.18,137506,11.8149,11.9504,73.06,18.27,8.5
9247000,MKL_nyse,526.89,420,546.94,39986,526.297,500.083,21.26,19.33,2.1
118773000,MWE_nyse,66.46,46.03,71.2,664438,66.8826,59.857,50.73,28.65,2.4
233615000,MAR_nyse,40.23,33.93,44.45,2054270,41.2926,40.5373,19.72,16.83,3.1
30280000,VAC_nyse,44.45,28.01,47.33,203723,43.9417,43.6203,22,19.33,4.9
550249000,MMC_nyse,40.3,31.42,41.68,2481620,40.1891,37.5465,16.65,14.98,1.4
27886000,MSO_nyse,2.34,2.28,3.81,159491,2.4231,2.5902,N/A,78,9
45781000,MLM_nyse,97.98,71.93,113.65,364430,106.238,101.284,32.88,23.05,13
347545000,MAS_nyse,19.76,11.53,22.83,5087290,20.7046,19.4668,28.23,19.18,1.6
59996000,MTZ_nyse,32.6,12.86,33.97,705902,31.7754,29.1262,18.11,14.55,14.9
121457000,MA_nyse,583.06,404.7,591.89,588711,573.266,536.333,22.92,19.4,2
45151000,MTDR_nyse,11.94,7.58,12.48,362334,10.6229,9.0535,20.24,13.27,3.1
20241000,MTRN_nyse,27.8,17.59,31.49,80553,28.9991,27.8147,14.95,11.93,9.5
39105000,MATX_nyse,25.84,19.96,28.19,283158,25.2966,25.1803,17.46,16.15,3.2
6502000,MLP_nyse,4.11,1.83,4.94,12305,4.2337,4.1346,N/A,N/A,6.1
33125000,MXT_nyse,2.22,1.13,3.08,4556,2.0071,2.3075,N/A,N/A,7.5
66896000,MMS_nyse,36,24.24,40.685,544170,37.3029,36.6653,22.93,19.25,3.7
22774000,MXL_nyse,6.96,3.96,7.31,73523,6.6431,5.9637,24.86,19.33,6.7
141678000,MBI_nyse,13.38,6.78,16.15,5811440,13.8611,11.1261,13.79,46.14,3.7
56049000,MNI_nyse,2.46,1.5,3.46,299377,2.4063,2.7107,N/A,N/A,52.5
127435000,MKC_nyse,69.76,59,75.26,630852,71.7357,69.0455,22.01,19.93,7.9
N/A,MKC.V_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
235017000,MDR_nyse,8.29,8.15,13.56,3926270,8.8611,10.6813,18.84,9.53,5.2
1001716000,MCD_nyse,99.93,83.31,103.7,5050100,99.1431,97.1263,17.53,16.01,1.5
230556000,MUX_nyse,1.78,1.63,4.94,3847930,2.1789,2.6917,N/A,44.5,11.3
N/A,MHP_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
225831000,MCK_nyse,114.28,84.65,119.32,1214090,114.411,107.614,14.14,12.5,2
N/A,MMR_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
176403000,MDU_nyse,26.23,19.59,27.14,761931,25.7306,24.2392,19.29,17.6,3.5
201942000,MJN_nyse,74.9,61.27,86.87,1634610,80.7309,76.0646,22.84,20.35,2.1
46439000,MIG_nyse,8.1,5.21,8.86,446089,7.9649,7.1073,14.46,10.38,15.3
167074000,MWV_nyse,34.27,26.97,38.39,1172250,35.0851,34.4255,24.83,17.22,2.5
142014000,MTL_nyse,2.98,2.6,8.34,3213310,3.1403,4.9682,N/A,11.46,3.5
142014000,MTL_nyse,2.98,2.6,8.34,3213310,3.1403,4.9682,N/A,11.46,3.5
25699000,MEG_nyse,10.42,3.7,11.76,277430,9.1866,6.6704,N/A,N/A,10.8
137530000,MPW_nyse,14.49,9.51,17.73,1769330,15.2529,14.6844,13.42,11.88,4.1
11772000,MED_nyse,26.88,19.68,33.29,183517,27.7069,25.8174,15.02,12.68,9
0,MCC_nyse,13.69,11.76,16.25,611355,14.1651,14.8569,9.19,8.72,2.9
0,MCQ_nyse,26.005,24.97,26.97,1859,26.004,26.1551,N/A,N/A,N/A
0,MCV_nyse,24.44,24,25.79,10497,24.7811,24.9361,N/A,N/A,N/A
48457000,MD_nyse,92.54,60.9,94.58,233831,91.5957,87.3461,17.01,15.27,19.7
1006385000,MDT_nyse,51.81,37.06,53.83,4941670,51.6737,47.2012,13.49,12.54,1.9
N/A,WFR_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
47669000,MW_nyse,38.32,25.97,38.92,596219,36.1951,32.8186,13.93,12.9,6
3018373000,MRK_nyse,46.55,40.02,50.16,18614900,47.2154,44.7152,13.3,12.45,3.2
26857000,MCY_nyse,44.48,36.01,46.98,227964,44.1326,40.8822,17.72,16.66,4.8
31016000,MDP_nyse,47.4,29.27,48.54,341303,43.5554,39.0837,16.46,16.81,19.5
33923000,MTH_nyse,44.04,32.33,52.95,620825,46.6654,44.1794,18.74,11.81,2.5
85777000,MTOR_nyse,7.04,3.83,7.5,1554150,6.9714,5.4061,22.71,10.35,2.8
N/A,MER.D_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,MER.E_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,MER.F_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,MER.K_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,MER.M_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,MER.P_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
0,PIY_nyse,25.93,25,27.3,1236,25.7674,25.7699,N/A,N/A,N/A
0,PKH_nyse,25.6201,25.2,26.64,1184,25.6557,25.6643,N/A,N/A,N/A
0,PYY_nyse,24.98,23.83,25.74,2184,25.0346,25.0909,N/A,N/A,N/A
0,PZB_nyse,25.11,24.39,25.69,1348,25.2557,25.1861,N/A,N/A,N/A
0,MTR_nyse,21.7,18.75,32,4659,23.0426,23.2973,N/A,N/A,0.4
13078000,MSB_nyse,17.6,17.07,30.65,61897,19.338,22.3972,N/A,N/A,2
35419000,MEI_nyse,17.5,8.3,17.99,274680,15.5694,13.0283,16.67,12.5,4.3
896147000,MET_nyse,46.57,28.33,46.94,8058900,44.3489,38.9443,8.51,8.11,3.7
N/A,MET.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,MET.B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
896147000,MLG_nyse,25.7175,24.92,27.15,9981,25.8486,25.7432,N/A,N/A,N/A
0,MLU_nyse,55.27,42.7,71.58,280375,53.4589,49.7769,N/A,N/A,N/A
14416000,MPR_nyse,13.5,8.37,15.21,143562,13.4523,11.3369,20.77,N/A,2.1
29547000,MTD_nyse,205.55,143.9,229.68,204552,214.39,211.068,19.48,17.24,8.5
0,MXE_nyse,15.1,11.52,17.78,28655,15.5986,15.8196,N/A,N/A,N/A
0,MXF_nyse,30.99,24.34,38.6,66964,31.6323,32.6859,N/A,N/A,N/A
358276000,MFA_nyse,8.45,7.5,9.59,3402510,8.746,8.9191,9.94,9.49,0.8
N/A,MFA.A.CL_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,MFA.B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
358276000,MFO_nyse,25.9,25.03,27,9008,25.9434,26.0974,N/A,N/A,N/A
42030000,MIL_nyse,8.16,6.67,10.39,113267,8.4814,8.9571,N/A,N/A,2.2
0,MCR_nyse,9.11,8.71,10.6,181484,9.6203,10.1035,N/A,N/A,N/A
0,MGF_nyse,5.88,5.68,7.49,120955,6.1131,6.5209,N/A,N/A,N/A
0,MIN_nyse,5.56,5.35,7.03,546170,5.6971,6.2546,N/A,N/A,N/A
0,MMT_nyse,6.69,6.41,7.68,265403,7.0463,7.306,N/A,N/A,N/A
0,MFM_nyse,6.78,6.32,8.34,94370,7.0274,7.5438,N/A,N/A,N/A
0,MFV_nyse,7.2,6.45,7.93,16564,7.2923,7.3081,N/A,N/A,N/A
291302000,MTG_nyse,6.06,0.66,6.6,11903100,6.1106,4.4965,N/A,50.5,3.1
334284000,MGM_nyse,14.87,8.83,15.95,10273700,14.8534,13.3747,N/A,123.92,2.2
160643000,KORS_nyse,62.36,37.77,66.18,3783480,61.1637,57.423,24.36,19.49,1
42268000,MAA_nyse,68.01,60.38,74.94,466362,67.734,67.8751,13.8,13,4.8
30313000,MPO_nyse,5.49,4.71,11.11,467400,6.1309,6.9212,24.95,13.07,4.6
32517000,MM_nyse,8.26,5.87,16.86,1411660,8.1797,9.084,59,19.67,5.5
30166000,MILL_nyse,3.92,3.34,5.43,151839,4.0637,3.8595,N/A,N/A,73.4
N/A,MILL.C_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
10734000,MLR_nyse,15.57,14,17.23,31339,15.7669,15.7631,N/A,N/A,11.6
87777000,MR_nyse,38.21,28.26,42.4,701348,39.9429,37.8767,19.49,17.29,9
26730000,MSA_nyse,47.38,32.93,51.12,126089,47.4237,47.1117,17.75,15.38,7.7
34565000,MTX_nyse,42.53,30.44,43.6,139272,42.3883,41.212,18.82,16.81,4.7
N/A,MP.D_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
15881000,MG_nyse,17.47,16.76,26.98,190575,20.6891,21.4257,23.93,19.63,3.3
7387160000,MTU_nyse,6.32,4.24,7.31,4343690,6.1986,5.9798,10.53,12.15,1.3
12025859000,MFG_nyse,4.15,3.01,4.68,1190490,4.038,4.1474,11.86,12.97,0.6
430578000,MBT_nyse,18.59,16.21,21.62,2009090,19.0554,19.6285,9.53,8.94,1.7
5907000,MODN_nyse,22.6,17.13,23.78,116392,20.7977,20.1931,N/A,N/A,N/A
46281000,MOD_nyse,11.38,5.8,11.75,197942,10.2817,9.2154,21.88,14.23,5.2
59841000,MHK_nyse,110.6,64.22,120.7,745888,112.018,107.206,19.1,15.47,1.3
28440000,MOH_nyse,38.17,21.62,38.74,621561,37.368,32.6717,23.71,17.12,10.6
151211000,TAP_nyse,48.07,39.46,53.35,1295670,50.0089,47.7523,12.05,11.26,2.5
N/A,TAP.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
134233000,MCP_nyse,6.01,4.7,23.2,7883470,6.1151,6.7836,N/A,120.2,5.4
N/A,MCP.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
21349000,MGI_nyse,22.93,11,24.88,112733,20.338,17.0068,18.06,15.6,10.4
40279000,MNR_nyse,10.03,9.41,11.89,149620,10.2309,10.5872,32.35,45.59,5.2
N/A,MNR.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,MNR.B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
531659000,MON_nyse,98.42,81.49,109.33,2731260,103.346,102.281,21.49,18.57,1.4
112638000,MWW_nyse,4.97,4.02,9.05,1634110,5.2249,5.2342,14.2,11.3,14.1
0,MTS_nyse,16.11,15.7,17.8,22088,16.4954,17.0007,N/A,N/A,N/A
46184000,MRH_nyse,25.27,20.05,27.5,314125,25.0949,24.9551,8.4,9.32,8.4
N/A,MRH.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
197094000,MCO_nyse,60.45,35.13,69.7,1616370,63.7231,55.6039,16.98,15.5,4.6
N/A,MOG.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,MOG.B_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
1398855000,MS_nyse,24.44,12.29,27.17,19667500,25.2763,22.7707,11.92,9.55,1.4
N/A,MS.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
0,MSJ_nyse,25.18,24.25,25.57,56361,25.1906,25.272,N/A,N/A,N/A
0,MSK_nyse,24.8,24.05,25.57,42161,25.1086,25.1909,N/A,N/A,N/A
0,MSZ_nyse,24.88,24.21,25.64,78677,25.1883,25.259,N/A,N/A,N/A
0,MWG_nyse,24.9,24,25.57,35497,25.134,25.1766,N/A,N/A,N/A
0,MWO_nyse,24.43,23.88,25.49,25400,24.9677,25.0303,N/A,N/A,N/A
0,MWR_nyse,24.9,23.95,25.54,55583,25.0037,25.146,N/A,N/A,N/A
0,APF_nyse,16.0299,12.96,17.83,40328,16.358,16.0378,N/A,N/A,N/A
0,CAF_nyse,19.17,17.68,27.9,213683,21.9377,23.7343,N/A,N/A,N/A
0,RNE_nyse,16.25,13.95,18.1,5491,16.5943,16.9988,N/A,N/A,N/A
0,MSD_nyse,10.13,9.65,12.56,87975,10.9606,11.8344,N/A,N/A,N/A
0,EDD_nyse,14.48,13.51,17.74,305903,15.5463,16.7691,N/A,N/A,N/A
0,MSF_nyse,14.28,13.28,16.91,26794,15.0394,15.5637,N/A,N/A,N/A
0,IIF_nyse,15.51,14.64,19.08,50912,16.4131,17.7038,N/A,N/A,N/A
296533000,MOS_nyse,53.51,48.29,64.65,2704720,58.5046,59.3306,12.93,10.92,1.7
241549000,MSI_nyse,57.49,44.49,64.72,2207090,57.248,59.0436,12.53,13.79,2.6
17999000,MOV_nyse,35.17,21.75,39.12,162022,34.0323,33.8164,19.22,15.36,2.8
39288000,MPG_nyse,3.12,2.1,3.81,1277220,3.12,2.9357,N/A,N/A,3
N/A,MPG.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
19623000,MPLX_nyse,36.64,25.35,39.69,143466,37.3891,35.5636,31.32,22.9,1.2
82065000,MRC_nyse,28.31,20.02,34.14,989166,29.0126,29.8182,14.3,11.51,1.9
0,ICB_nyse,16.89,16.4,19.49,24875,17.4211,18.0641,N/A,N/A,N/A
N/A,HJL_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
0,HJN_nyse,24.9,24.19,25.6,2739,25.0417,25.0724,N/A,N/A,N/A
0,HJV_nyse,18.56,15.77,25,10350,19.2491,18.5584,N/A,N/A,N/A
0,HJJ_nyse,24.76,24.15,25.48,3695,24.9737,24.9978,N/A,N/A,N/A
0,HJR_nyse,25.415,24.56,26.5,698,25.4946,25.4307,N/A,N/A,N/A
48360000,MSM_nyse,76.11,61.39,87.92,395408,80.7549,80.7577,19.52,16.55,4.7
98359000,MSCI_nyse,33.9,24.77,36.89,442488,34.2691,33.3215,15.77,14.74,6.7
26000000,MLI_nyse,51.76,39.72,55.53,128908,52.3117,52.199,14.07,11.68,2.9
142207000,MWA_nyse,7.3,3.33,7.75,1414930,7.0811,6.2453,40.56,22.81,3.1
179883000,MUR_nyse,60.89,48.47,66.28,1580110,62.8806,61.8053,10.95,9.44,5.8
7187000,MVO_nyse,31.08,22.16,38.17,62719,28.972,27.3294,N/A,N/A,4.1
19921000,MVC_nyse,12.58,11.6,13.17,93508,12.7591,12.5947,27.35,14.46,5.3
19921000,MVCB_nyse,25.26,24.77,25.74,18595,25.2589,25.3169,N/A,N/A,N/A
31565000,MYE_nyse,15.78,12.69,17.82,134633,15.1291,14.6448,15.32,12.83,8.4
234784000,NBR_nyse,15.98,12.75,18.24,4104340,16.2417,15.8668,15.98,11.33,2.9
4752000,NC_nyse,56.39,41.04,129.2,36652,55.9266,57.6999,N/A,N/A,3.4
33292000,NTE_nyse,5.66,5.55,16.37,706759,6.9677,11.2812,18.26,10.29,2.4
40839000,NBHC_nyse,18.7,17.69,20.25,355088,18.614,18.4836,81.3,18.89,1
122307000,NBG_nyse,3.07,2.86,32.5,2729000,7.8969,11.535,N/A,17.06,1.9
N/A,NBG.A_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,NFP_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
81066000,NFG_nyse,58.87,45.56,64.58,431261,60.8277,58.0071,19.37,18.63,6.3
701855000,NGG_nyse,56.48,49.55,64.56,670420,59.21,57.9276,13.68,13.26,0.9
24601000,NHI_nyse,61.69,51,72.99,103300,63.0691,63.6234,17.78,16.45,5.9
426281000,NOV_nyse,70.03,63.08,89.95,3758750,69.5591,68.9065,12.57,10.71,1.7
4920000,NPK_nyse,71.06,65.01,83.55,13025,74.7732,74.8657,N/A,N/A,52.2
116916000,NNN_nyse,35.03,28.21,41.98,1285990,36.4131,35.2852,18.53,17.6,7.7
N/A,NNN.D_nyse,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
